Folder,Vertices Count,Faces Count
4b623f70c9853080aac5531514d15662,37,64
4ba7b11cd496e3be69176f0174b7620c,156922,620650
4bae467a3dad502b90b1d6deb98feec6,28709,93236
4bb41171f7e6505bc32f927674bfca67,906,3618
4bca81eedcc3da52b8013668e30e23b0,1896,8040
4bd5f77521e76e6a2e690fa6dfd5d610,1277,5770
4bdb2c4fc6701174ca8607f540cc62ba,23229,86878
4bf0b3df529d5093551df482db927edc,19679,73120
4bf2c942aafb4a2cbd46d022fd7d80aa,19253,71934
4bfa5d948d9ca7ab7c5f0032facde6fe,31868,128138
4c008f39378be18bc0909d98a1ff2b4,35219,125716
4c07126c6ecf5436b7bd17e458d0dcb,14526,52522
4c0f48d49805a37298a97ddfb532e08c,267,1280
4c3b1356008b3284e42e14fe98b0b5,8682,36726
4c5b8babafbb7b5f937ae00fead8910d,9398,37834
4c880eae29fd97c1f9575f483c69ee5,9929,37684
4c9214d70e0a00c6c1ccec171a275967,13795,54564
4cb164f1fce7849762b600da24e0965,20430,80744
4cb1c851d4333d1c4c3a35cee92bb95b,8879,34748
4cbca5f95cd6cbc6e59552931a2cfd3c,3444,13768
4cdd238ccf9002344f59c2a67aa8473b,4615,18342
4ce24828099fdb5e744ca709c13b7abe,24401,95586
4cee36a2e8dd3b24b87697d3904b168b,19033,70032
4d0898c7cac1199a4b0853084d4042f7,51953,187924
4d0994838c31434cef5f09964a6a1f97,73,422
4d139f21350f64d2425a06bba46b20dd,18719,74136
4d13a1b180422efc2d0334ee3a22c9fc,3689,13900
4d223d7a0e8162cabd46d022fd7d80aa,16511,53172
4d2d87e61a18760ff64801ad2940cdd5,4424,17380
4d3fca1d1cacc27beeefea58691b769a,557,1926
4d50ff789e84e70e54eefcdc602d4520,11460,39928
4d6ec762d1583ded46555ee25941a22e,379,1532
4d84619c0da53326e90916c8815b5c43,11081,40754
4d885cb269ae88ccbc40166c69b12cc6,16249,64304
4d97f6fcb6886f49cc14f1e6f4f4f49b,16716,64404
4de5861211ad5b95e7ef9fff09638f8e,3136,13772
4de653411d132abdf1e2558bb9cfc329,3663,14516
4def53f149137451b0009f08a96f38a9,735,3032
4dfe2199fdd333d09837a3d08a6a1966,7094,28608
4e1dfdfdd417479f49e1f7e01fe2ed1,107634,450294
4e2322d4f1c0d29df96e777471c18dbe,931,3598
4e2769ec84c0bd0454eefcdc602d4520,17081,65054
4e3e46fa987d0892a185a70f269c2a41,105453,432686
4e4128a2d12c818e5f38952c9fdf4604,5159,23230
4e4ae13865bf47f41adbb4c4e06ad649,10859,47294
4e66465abe540ee326ccedfb0470de8f,12302,46112
4e67529b0ca7bd4fb3f2b01de37c0b29,23786,77236
4e67ea4fbcd0d9a4bfb056e4de687088,21099,81558
4e85ef428689df5cede07437dedab44,1901,9760
4ea714b785e24f0d9a6e43b878d5b335,12147,47168
4ec2aff45e8c495a667f1f26ed74631c,2455,9566
4eced94670d10b35e856faf938562bd0,4011,9792
4ed01f44e3e422dff64801ad2940cdd5,47787,189262
4ed5983b7721f1da7f79d93424b708f0,10336,40808
4ee420a617a2bb40bd4fd4a5b9107dc4,9544,36724
4ee48907120e261c3df16180af9974ee,341,1282
4ee6a3030995dcd4bc0909d98a1ff2b4,21999,86252
4f0bf26c62bb7c8b7e1c97634acf0214,1701,7030
4f1fb7c062c50fb15a2c5766752aea65,9139,36398
4f2830d3d566220be5dd38f670a033a8,16110,63762
4f3a64164fbe16f54c2c88971423d0be,16283,54658
4f3f39ddde5874f2db73445864b72015,60382,189028
4f5fc434ebc03254fc7b1255b2e02e3f,7438,33266
4f7814692598ebdc7dadbbeb79fd1fc9,941,3736
4f8952ff04d33784f64801ad2940cdd5,2523,9056
4f9a01d66d1de632f810506e9ae2dcc2,49461,168202
4f9b12d07dce21ac9d93a50cb0355558,2726,11302
4fb10ce02887e35efca1f1143bb6bc17,36052,131748
4fb69651d04e010554eefcdc602d4520,11619,41472
4fbdfec0f9ee078dc1ccec171a275967,8545,32964
4fccf49d6356c756b833a96759a020e2,4240,19806
4fd9c86e43a1dea17209009cfb89d4bd,16888,64336
4fe076aa34c706b83d7edb3bb2d24b58,12080,44630
4fe7bcbeccf207a5a2a2a57a63160d60,661,2452
4ff50b9f815c58acca8607f540cc62ba,23353,87372
50040de261741893fb5c1b0f759e2bc1,7821,31496
5011e352793d063f26360e1e29a956c7,38130,141178
5024341275a685bdecff69852469d7e3,4139,16568
50342e9cb1a7e00e59c11002fedd14ce,661,2862
50755e616df58fe566cf1b4a8fc3914e,14774,47236
508fa09e7df177e7fee8021c81c84603,16531,67144
50d2629e7e96c2883034111f96c5f617,21069,83486
50da48c8e7644508fca1f1143bb6bc17,17847,68028
50e6ab918250ac797a663d343339f8e,38761,146862
50e793fe39e527b245f31985fc702c6e,2385,10212
513c955bb46d739683651cbc8e49e4f,2492,9760
515b1b36d9f7721a903a13c314c66013,6165,25284
519f1ddcbf942a76a71b0c9b506dc672,15599,62184
51c0b132806335051592a2f89cfd307e,22658,87976
51d6c3bf592a1fc16dfe8328adcc508e,6988,26052
51ebcde47b4c29d81a62197a72f89474,262,1402
51f24c13e4af3e06b6e5b4d7b00c5b3,84,284
51f51906f12681a1dc82b8fee1057b30,7881,27730
520382dade7695c4906bca4ffd4af837,11185,42952
5213a6520cc225a0fb5c1b0f759e2bc1,848,3384
52151d6a699ed1acecae07472b415b97,6538,25404
52185f504ffa9b32ca8607f540cc62ba,18623,67974
521916cfab629ce0b6ed9420d56b12a9,3517,14228
521b82ced564aa2c8ee17de2c75c8e96,1939,7804
521eab9363fdc2a07209009cfb89d4bd,18256,69458
523f1c2392338cf2b7f9c6f6b7bee458,6704,26340
523f5360c3aa35b5e1c77ed807ff5c62,25336,93614
525446bc8f55e629151f2df200a24ac,47045,178022
525f3ec38c3baa7a4944d3c8bf9547cf,2040,6786
52712e1c07ea494419ba010ddb4974fe,27564,96702
52747021197c7eeeb1a0518c224975f,7704,29770
5274742871cef1aca8cba409c4409ba9,43832,165062
52764ef0877372245ddb9958cad651ae,6833,28564
527975c6c0e1c426ca8607f540cc62ba,13503,51868
5294c39d2a57bd7e5cad6226edb8e82,42716,165708
52a1b6e8177805cf53a728ba6e36dfae,23908,97318
52a6ae9074397d5f65f50257ecdfa5c7,5985,22220
52a84fea7c314f4c3dfc741b4df74043,2947,10792
52b2c8f99319167c71d03b466c72ce41,88675,345878
52c9b1a9f8d3cbcb9a6e43b878d5b335,3136,12324
52ca6970fb09b561f9f7510373841dd9,2541,10458
52cd5876945106d154eefcdc602d4520,21049,75488
52e27aecdd55c1bf5b03388497f76a9e,36610,137754
52e7f93d592622a9615ba7bf3620290d,31966,105928
52ef4ccb24accbb295673ce3194af95e,22718,84838
53011f6c40df3d7b4f95630cc18536e0,5492,21360
530540dc968b396d7f3805c1aec66f00,19566,74812
530d0edd6e2881653023dc1d1218bb2d,2418,9438
5335e5be2619bbed8141b488a44e65e2,46925,168854
535dad1777edb67bbc0909d98a1ff2b4,22111,75226
536e1640461854957a86454b5377c47f,6538,26458
536f5d8e46467566643c3c243d611069,62220,245400
53789eb9419da78c19bf80b167cee3a3,32730,127946
538f0b5ee7c786e6d3b936925082270f,1110,6576
5392580fe70da9043554ccf8c30febe7,16972,62624
53958f924a50069090baeef8ba5b93e5,12973,51188
53c27d3031f6f97e402be9c8dff728f8,5916,23952
53c7a6b56afb63807222da102ac36d2b,2441,9228
53d0eca7c8ab5e644c3a35cee92bb95b,15799,59688
53d8ce9573e361d990b1d6deb98feec6,9948,29132
53edcc6832e776dcca8607f540cc62ba,14295,54580
53eee66291c47a91bc0909d98a1ff2b4,20743,78684
53f0e2f6671346ae5ff3feb917a6004b,28623,106500
54066a3cdb79ac8fa5cbab5aded19a14,7141,32278
5413e0eca808b2601f17e8416b3322a8,17648,71450
541ad6a69f87b134f4c1adce71073351,878,3212
541c19fe42806c4d26360e1e29a956c7,27063,104422
541db123c3ae32cda91f7285bb2efb4d,27,120
542a1e7f0009339aa813ec663952445c,22231,86444
543412ccea0db2f8f37f38dedb2f1219,4412,17770
5454ef3f1e0367f38f92ff0dbc52d7eb,20769,71280
5459029489f68030590874dcd9dc8481,3047,14856
545cadae487b55bbc46ba5100bcdc520,13295,49680
5466493424ca47bbfca1f1143bb6bc17,20807,62970
54711bb9127ddf7ef412783097373bdc,21380,76208
54885d5beee4e76ab63969f9f8d6f075,285,1274
54984229a5e704f2941d71475449eb25,4582,17880
54c0f5b611d3c7e683651cbc8e49e4f,608,2416
54c13e95f07492a9e10e757961deca98,16106,60858
54d49185bcda732a91e8833d3c500d73,9736,37374
54e926e12382808b66cf1b4a8fc3914e,14460,57500
54f0d46b866c1f714d4cb1c2a5e48b7a,17253,69806
55036f6b22ddeeedca8607f540cc62ba,37555,152622
5515a62182afd357f2b0736dd4d8afe0,18459,72054
551635d89144da64299a59bfd8e7d284,2238,8272
551e8582c195944af1b991541832fbf8,8192,32664
5524fd6b35f47d5ba8cba409c4409ba9,11776,40300
552871abb864d06d35fc197bbabcd5bd,24920,96336
552d76fdb54e5d57cf7cf1e30e2f5267,335,1702
5558a2511bd43caf2fc668af6d3ad0ad,622,2450
556363167281c6e486ecff2582325794,1338,5242
556d2b99469e62e623a346a784afd6ba,337,1578
557429a274a21e1e6a257cd6bc529741,77283,304912
558d3d7e6e78f2d941756cc47b70ca20,5543,21984
559f9a545b9b98a1d433b2698458193,12654,47332
55b7a2661bffdf9d55a352cb563d3195,8796,23222
55cdb0891d7a05fb2217d56276f279c,96,420
55ce4fc0b3df0234bbf3143b1cb6076a,33419,131192
55d0772f003a362916c1ee83fd7a7f1a,20960,75778
55ed35a03b08a8f44f95630cc18536e0,14073,52238
55f212ad58883877ca8607f540cc62ba,21668,83848
55fabcb7e7c11560fa6bb68bdba0e663,64796,266370
5608c1b40a0c2fc9c2912ef1a1302821,7659,31024
560b4af718f67902ac4f72bf08dc79a6,3832,15470
560e0890ae86aa7624a25a765a1075c2,5097,16934
561bab672a9e12352c1752d7966dcc0,7087,26954
562a94308f7bf09b8aa0062ef5480a6d,24036,92864
563cef4df464ddb1e153dd90dac45a6d,1619,6572
56616237ed5168f3a18e0889038e4fb6,31170,128006
5676893c90ec0f6dab81b7399bdbb6e2,1951,6972
5678fc24603d25cb74745e8fbb11e3df,4414,17784
56ace4b209c9ee823bb911cbca3906a3,35943,150804
56b44fdca08540da71d03b466c72ce41,28427,100508
56ba815f883279b462b600da24e0965,23281,92726
56bb8130f49b481e230ac8907b9b7f90,6587,25864
56c605d0b1bd86a9f417244ad1b14759,2812,11336
56c79a936f57ef3f7b164268a44f7712,22431,90664
56c7e0b6f27cc498f3ad4b0977199f23,20604,81580
56c827003a2fdb16853d2b3113ecdbb6,21401,86182
56ec4638067cfccd3dd4ea7aa5ac3a5a,14111,56768
56ed0ef0864d18c2f5c7319b71bdce6e,9228,31872
56fbecc11e62071553a6ddb5892da51a,333,1496
571cfb1da3d5b3704b5910188444efc8,15050,53806
572cae68af04663cb145cb2b20ac87f8,1827,6684
572d374ddb49e77a828204947d78b9af,28218,111780
5739574537212a72b3f2b01de37c0b29,34825,110784
57575cb42132554af64801ad2940cdd5,1409,5644
575b8ec48c550f456252573e97057236,20837,79110
5763ed16cc79ce63dc0a4f5bab755bb6,5268,20852
576edc1da4e3fb47b627754c4259e985,14910,62606
577ef32f6c313a5e4ca16f43c2716caf,179,762
5785c8651893ca6b7209009cfb89d4bd,15932,61340
579187a52086b0a63690bd3a9fab7134,36211,145810
57937c7ab42260ebf119374ee5d5f944,8318,30322
5793a442744f4bcf7af203abeca5ce86,1612,6192
57a57f639a3e636d914c075742032f6,121,606
57b5666dfe2607ea1025c08d338b6d83,4415,18368
57c4a88a7b2e10f14c971d5c531b9d1c,5216,22448
57e135ae4fc03f2e6d06e36417078f,2587,9832
57eaa54ff3e4d6f211f78b196c636566,109806,444452
57f1dfb095bbe82cafc7bdb2f8d1ea84,3070,11574
57f30880519c8270e58d21f41272cdad,3580,13466
57fe8ad460bcb4929a4a28ef635593ce,56361,199380
580e54df8765aac1c1ca96a73599ca7e,967,2622
584e076b6cee78addc3757fd1f4189a9,21,64
5869e6c3e9d2748e5ff3feb917a6004b,26422,103568
589e5b24b3b0e30e2620819ddac40644,16065,71230
58d23c8bf0902cc590b1d6deb98feec6,34308,134052
58e7f5046a0eb6474298cee0ed15ce9,2003,7490
58e967e02a183d49bc0909d98a1ff2b4,9445,33724
58fadbeceb7e239724f575085333a65b,16247,64278
58fcba9ef405277cfc8d2548f6ad75e,3557,14948
58fe58e9f7431a1a428659c2b5124968,27646,116650
5903b9eeb53f1f05a5a118bd15e6e34f,18640,66146
59043812c2139ea8bbf3143b1cb6076a,11949,44098
59209cb5ba7a34633e1e5609a53c0477,12522,49634
593dbc303a7afed7f44f89e40af48618,24696,96760
595556bad291028733de69c9cd670995,8041,30642
5958285db82a82cbc0909d98a1ff2b4,25488,100950
5963e4385e6e5c0925c10fa44a32fd7,11147,53750
596c6e1e27b102aedf9d17a71b5ddec2,11736,46524
596cddf6fbdc9d6b96212c8f6cd06e,5854,21070
59b851010f0aef7422b13c48c34706de,5260,20864
59b8d36b0f96aa5cca649c0959202cf,836,3416
59bb001a6f7301b0bb00d3d91443cc67,11529,44600
59bbe6a07a5a68d5d96b332cac4e78f7,1773,7016
59eecc0a983a27a8130cc35407fba74a,2829,9288
59f258b7aa7c1f7aa7d0c1e4eb8db7dc,1087,4362
5a0fe6557b4e2b9ea8e091cb544689d5,18434,67636
5a12bc3a78c510cb366a5992755f2322,4204,16232
5a1d4af1f417d28566cf1b4a8fc3914e,23053,86390
5a3344eee5b27e670da4e1131665650,18933,72924
5a37bc42a52130a18f52dc705c3109b9,24358,93490
5a38f5eb63dd8b20ab9d1113aabc16f5,419,1416
5a399ad6696d587d5e37076261ed63,825,2472
5a4c3f3af30e42e057891d676f728bc0,13955,57456
5a5e4590c54a70c6322c168d7a7c32f4,4057,15070
5a6eb0f2a316f23666cf1b4a8fc3914e,32878,129616
5a815646537e3b39f51612c193433f02,35815,140180
5aa22f8c52d2f777a80799ffaf21ea7d,15409,61504
5ab5f03340921fc8b96ae1a0a8b84ec,44104,151426
5abba5b86814b98a9f4ab5ced9b9495,501,2618
5abe1e80846dd485c3e7213e9e8493f0,2915,10148
5ac00867c7d78b1690b1d6deb98feec6,4817,17864
5ac0cd21410b2a6a341877ff7a6c751f,2566,8864
5aca1a2ca9143638b129901f80d24b7b,21900,79218
5ad5fbe84d7d8ef790b1d6deb98feec6,17047,61750
5ae05c956af61890b58b3ab5dbaea0f7,1926,7828
5aeb583ee6e0e4ea42d0e83abdfab1fd,9895,45956
5aec07305ba4bd3d66cf1b4a8fc3914e,25994,102132
5aee97ad467ed9d75fe4b20a3aaa51a2,625,2442
5afdfdbb4161ce0a7456183f198fd1e9,3876,17488
5b048655453b37467584cbfee85fb982,87,278
5b3e534b2d022a9528be5258a76a8dcf,7244,29124
5b5c4dc4bd29dc8166cf1b4a8fc3914e,15952,62340
5b76fbabde77889c99399ee63318a21b,2864,10336
5b815e2726656685823df672991ed66,11991,42576
5b86cf0b988987c9fca1f1143bb6bc17,18836,68552
5b985bc192961c595de04aad18bd94c3,529,2744
5bc41589eba11a4e15477d594f1fbd99,1845,5840
5bd21df38ef89239ba4ae55719e5e195,50696,176182
5bd746709adf5b3ccffae3eeba6126e6,31239,108356
5bdef9dfed852e26195688f8ce8acdb7,13462,50310
5bea928fa9b2255ca8cba409c4409ba9,1792,5608
5c10e37453733ddb46d83d16be057f3e,2042,8802
5c306ddfcc08ea1b230ac8907b9b7f90,6773,27288
5c379a118ec80927febd4e8b843c95aa,17986,71258
5c3e308093e9f287f019a51d1a3b2e07,31439,117174
5c4095795aad447f7301f2b895d332ac,7908,35004
5c43f5436b308ed89a6e43b878d5b335,3839,14784
5c63ad3688c623b1a787d03c28977672,10111,38916
5c6590461085c93ea91e80f26309099e,6601,25752
5c72cc06d79edd1cbbf3143b1cb6076a,14725,57656
5c74962846d6cd33920ed6df8d81211d,9109,38372
5c7729a3c482d77542c20743f866e1a6,2494,10038
5c7ef3d5de5ca9a1ca8607f540cc62ba,12610,42740
5c8b6d47313dae4fca1f1143bb6bc17,19933,72750
5c9b09738d7920f0546100d9c41f5274,6270,29310
5c9e30bf0691c04d4c3a35cee92bb95b,9797,29868
5cbe5be753b5c7faf389d19fad321c37,52076,200372
5cd14216765393f18b96ae1a0a8b84ec,19852,72114
5cd19fcc882cc769e8b0cab853748d53,439,1662
5cd68dfe309e1f8317e5bbee411fa5d0,232,888
5cf29113582e718171d03b466c72ce41,18913,70906
5cfdb557f5fedd51adb50624aa91e8c9,5418,23756
5d022668941c6559b0ed23034a67f7f,15657,66696
5d0d3f54c5d9dd386a1aee7416e39fad,7158,28602
5d1594f792f3641583a1f09b027e5462,748,2464
5d1d88958bd1c9c573328938c756eb4b,1964,8646
5d2f0bdbd08be6fa3105bdad0abb9e24,43131,175114
5d5aefde5935fc9eaa5d0ddd6a2781ea,2284,9264
5d6334ae2a0dbf70bd46d022fd7d80aa,14005,47600
5d7b52a58c667ca835fc197bbabcd5bd,41473,142328
5d7c2f1b6ed0d02aa4684be4f9cb3c1d,6846,26596
5d81abbccc11935b4d4cb1c2a5e48b7a,18319,73968
5d8583703889178a8bc354dd4eb23614,2110,8780
5d925e4748bb4ad155050237670e0ad2,847,3502
5da145252e095024ee738cc95b5ae8e,42124,170888
5dbe5dd200fc214951971f8370d9050,22520,81792
5dd2324cd6ebf52e293fdbda4e7beec9,655,2528
5de2cc606b65b960e0b6546e08902f28,8142,34674
5de885a47cf8aae2951971f8370d9050,5634,20834
5df7124460d8cd14fd17e1e0553418c6,675,2654
5e0331eab3f051988f6810e1a2b6aa04,5859,23812
5e124107cb94b90218ad244e2cb2c6cb,17007,56244
5e29fd83e0494cd815796a932d10290d,1296,6858
5e31a194b02a286df8c6d04d97f8cf7,23224,103306
5e34c340059f5b4b1c97b7d78f1a34d4,22874,84914
5e44d38e88458ab1e1873a3963e0d14,16448,65362
5e6c986605a2817ed4837a4534bf020b,3413,9686
5e77ccd7794465dacbbcf57b22894cc3,261,1124
5e7952b2d1a495f24c3a35cee92bb95b,32741,126414
5e9129782c45b26992e39b8eae3e6b15,23570,87340
5ea68e6edd123801ad75fc64c51fb188,8572,33452
5eb91263da1f0bf3e816c75152573ee0,10665,39914
5efa09bee2cf193afaad157818f6ee1e,117,442
5eff54a76d8ef89d7e1c97634acf0214,10034,39290
5f0e7de6a86a694d3930849f1d75b1,9207,36542
5f11d3dd6ccacf92de7a468bfa758b34,6546,24220
5f2aa0bc5a7fc2beacf77e718d93f3e1,23279,88948
5f2f19cff434d86ceee9782f3a645bc4,4054,15016
5f46b24028db58f490baeef8ba5b93e5,24102,87986
5f46f3c62e353c7bb4f5fdc59ce06e88,8545,32964
5f6b6f649b419cea71f4784575c35350,10890,40734
5f73e503595094b783b772877a547745,13592,58026
5f7f0545eba4034965e692ae5160ef,30844,115414
5f8fa607106199e7bd46d022fd7d80aa,15908,52176
5f9707e5f6b820275823df672991ed66,5839,16086
5f9b4ffc555c9915a3451bc89763f63c,3768,15076
5f9d38e5e7fef49f7a571401e6605fc2,28963,108852
5face359ff1d4b4f8e8131a047a07ce1,61739,248944
5fb64e3fc0abe449ca8607f540cc62ba,18260,70404
5fc53108f6bf2f45893f875739da1b24,4918,20006
5fc63354b0156d113136bac5fdb5050a,803,2946
5fcc974627fb15fbd1491f61ed5cc034,24678,90814
5fe313e070d6fc4e2620819ddac40644,23575,110484
5fed73635306ad9f14ac58bc87dcf2c2,35393,133816
5ff1cd7d4fc48c864b6d6a3a20b9f7f,22163,82522
600f970e5d1032dda4642ec4b6f68a,13548,52978
6021cb206f3db880c57b4651eeb679eb,15655,57650
60232dad38a6ec709a6e43b878d5b335,11099,40794
602a71a251857294959a8a7d5a8a5077,1553,4006
604392af2cbb7d1fe30ec10233e7931a,3761,15028
6044301c7b4c63ec90b1d6deb98feec6,26570,106064
6047f2c5854dd38526cb540828830330,8770,35184
6058d6701a0ca4e748e8405d6c51a908,5442,20248
605c79a4937e72aed0f4914f6d630bad,21125,76368
60af3c930040c8b915d4d2fdca08573e,1230,4708
60b5f5da40e0dd33579f6385fdd4245b,721,2762
60f99c0946c095e833b2a295000cb6fe,788,3328
6110cd7e771f0ab3a847e990b54bf80c,18053,72622
61159c0458d41ac8e341b5704aa568bd,9878,46094
611c65a9a9099c6121e570d3da54bf9d,23155,91730
61330ac001ced49f64801ad2940cdd5,5049,16434
613bf91bc5c201e115392a14b2886d23,8271,37292
617259db5ef0b9f8bc0909d98a1ff2b4,158482,623288
617993bd3425d570ca2bd098b9203af,4060,14778
617a3d4bb40402679c411d305417ef6c,10698,42552
6187d076d53429aa67c54439d6177032,11247,48244
618b433a97bc23acb1f09c4591ed2db9,177,674
6193ca8f5b4419bfd86ebdaa02a63c4b,6332,21940
619f0ed9bd92778e1c6bce26aea93f68,3421,14028
61bd590e917928f6b6ecbbb2e4d05900,8529,36348
61c804d4751079962df73a6189a3b87,3717,18438
61e8e8a7ea726a03c79f92df566f8c6b,4239,19300
61fe19a62a786c96950d2b3eef73a70e,15476,61258
6271b0016c5fb3bd59d2e83012533b47,5372,21314
6296558889cbcba8faa7ec7d870d2e09,15189,60532
62a72a5afc84ed54faa7ec7d870d2e09,13913,51838
62aecdd1266b27935fc197bbabcd5bd,20472,77126
62bc07e9813d75ead46f37bdc1dd4b45,3729,14344
62bc52c204b738317dcda43eefa0ac02,8560,39098
62bd247f0e8081a171d03b466c72ce41,41014,149660
62c875c3db8bbc512842bbbd2f23c97c,12443,52622
62ca091091053afd9a6e43b878d5b335,6575,27514
62d03831457b2fee62347b4731688b0f,15298,53140
62e29787d3623618575bf8a4b14be4f4,7529,33630
62ea17b5f0d46e2288a89a28f04ce622,14562,56058
62ebb16b6b4ffd74df8fc3a07f996293,839,2034
62ebe2dd7bceccd097f28f82dd9c77a2,17908,72018
62fa636e217a3db25a70c4e5328e0b9f,22550,81000
62fe06fd4f1b390fa9bcc7eaa4032fa4,285,1070
6311138687290f8a505ae8d422ba349d,6629,25982
6341436b6a9df0c6683651cbc8e49e4f,322,1510
634de14a7721145fb3f2b01de37c0b29,13925,52050
636dfe39d75701b6cc14f1e6f4f4f49b,29226,124688
639d85cb4487bb0e3c326782eb2d380e,17103,69532
63a2144cfae402149b30aa09067b7eef,4173,15612
63c63aed97f15526bbf3143b1cb6076a,21527,81224
63c78352b218c01a995425f067333fd3,15248,61248
63ca41783e5d41f1651e8da9cf70afea,205,724
63dda61ab3ccc4304a3b534252984039,11001,41678
63ee010741ba665c35fc197bbabcd5bd,53121,190320
63f3edb47c67caa29a6e43b878d5b335,11550,45604
63f4d6895e0de9079bd3f7086e6031a,3482,17560
640c9b76fd75aa94d13ef00338ba8c52,11149,49782
641af2da275049936cc53f9d72e7fec3,14590,57734
6420a3ff5e526d59e16519c843f95ce0,4542,17412
64211a5d22e8ffad7209009cfb89d4bd,39925,144344
6422d4a9c5b5b8f350361148ac946a05,3163,12486
642b46912529c6e57f1f82f6fc8747b8,9639,37004
642e481ed56874eb19ba010ddb4974fe,10874,39254
6456e87ff00e31a96efa61580a088aac,1698,6740
6459a6977cce8f8789b0d69aba91f1ef,290,1342
645b2bf682e865ab9a6e43b878d5b335,5822,22620
645cccbc057c79cdcc57882dfaef8a57,937,4074
646b93aecb7b7011a9b2becd26dc2fc1,10073,39788
647576c71cff90b4ca8607f540cc62ba,16825,65764
647a8f5c79b54910f6c0d5cf01fdaf45,19459,75960
647e76622faa22b626b85a24a73a298a,28105,110528
6481eb70eb9a58cfb2bb87688c5d2f58,2149,7992
649a8f44ccc86f4843513dd632697ccb,25630,107622
64a0f304fa3c113bc817819d30841d0,5544,21884
64cb683afd5e9e559db1d21b460eacef,751,3544
64da2f66ccfb98c6c511571426f8b16d,15872,58398
64dbeac5250de2bfc5d50480246d2c40,372,1480
64e36b948869a79683653a771e25099b,15231,59744
64f01ada275ba83df1218670339368db,640,2034
6509073d1ff37d683d41f76be7f2e91f,14229,61446
65166f18d4ee36a61cac9affde84fd21,25722,94872
65278860c7d0f3704f59c2a67aa8473b,6036,24136
653665e9c401e7ce6b310cbbfd03b8ce,6092,24994
65468fa9ca2f3e9e642566c028df23cd,679,2972
654a5b26c59c12e5d2c4ce8118ff5045,2598,10092
65511fdb2afad900203936772104a82d,16358,60316
655dc5a5376e9c8152c3271e911ffe19,18395,69382
655ea8d8c710cf98f3a69a6853df2d7b,424,2030
65654b5c4e488e0c961fa14fc879444e,10009,39032
657439efe649f57f47f8deec944763f7,18702,69186
65960aceecc9d6f88388594197e843d8,10128,41892
65b12fc357604a2587b2a887422ab97,8358,35500
65b3e612c00a65a6bc0909d98a1ff2b4,22885,85356
65bdf7b997087055ba30a078a973ced0,2441,9472
65cde29553fe7d763a63e8ba97b45ddc,16208,58562
65d7ed8984d78a797c9af13aaa662e8e,15098,66918
65f77283a392890aa8cba409c4409ba9,22650,77162
6615bb23e68159c193d4024985440d4c,36951,140026
6615d159d2e250376969ef231a00a44b,1368,4968
66493aa4ae7dbe40b6b87e72ead132ed,26048,104156
6659e72d40cef80be07c29b23ef67611,19957,71694
669060a91dc45dfd2ede7237ec38a80,6646,27456
6693d4bd6edce2a7fd3f94e9ae089f96,16842,81486
66a32714d2344d1bf52a658ce0ec2c1,3739,12288
66ae19841350ac2d4ba2821676102936,6714,28494
66b9ccf5842ed7f79330265a9fff38de,2258,8806
66bdf712963b9a17efe0d4e1eba2e3af,1242,5336
66c37aeffd6e73f284306f3bf0a1f2d7,16714,66460
66cd9502b63e8a97bbf3143b1cb6076a,22616,87528
66e0fbcab927f21a875d37e2f5bce5e8,4228,21042
66e60b297f733435fff6684ee288fa59,841,2844
6705821a6b32fb3eca8607f540cc62ba,14640,56252
670d455bf1bdaafdf577ff4de1ac394c,1318,5618
6720352c366eba1a60370f16a3e15e76,265,972
67217ee1bb8443c8316b8b2265213f7a,5962,26444
674115a86dd196c142c20743f866e1a6,21548,88584
675464537c846822aa7669713586004c,1791,6884
675a2332a973401f6376dff6c42ab2c2,15042,62628
67636e7d15d082089412a62cd6b1bf5,1618,6046
676e568ab8e286ad67c54439d6177032,16556,60518
6778c46aff633538c0676369cd1d063d,1127,5696
67979ab8dc522028788e57551eae0744,4652,18840
679d4f84caa5a1a8f019a51d1a3b2e07,15189,59998
67a6b5b12ba64c529a6e43b878d5b335,3151,12166
67b2e9282e92abe110ac482828ea39f,12474,48494
67b7039f53759e92f4fb6842b3610149,12697,47134
67c8fe06930cf8788762ebad71629f9b,7206,29090
67d9607d84fb51435fc197bbabcd5bd,35223,133268
67da7044f5bee4f65c6d168c6e7f59dc,8830,32452
67dbb0de722cf5cd7a734abc5ba1db0f,9403,39770
67e8571eceec1ea44c3a35cee92bb95b,22593,91104
67eac921334c130c336fa8434b94be14,23977,91162
6812a13a1a99f0da2f20ac99f64093d,3162,12016
6826af6513566b12f4aab844bf68e35e,6058,24608
68303a007a6c8ab02d6ff44f79e93a89,7894,31746
68537bfb054ee3802ffb52751fee2c0d,10839,43432
6859dc976c0528a831fec775e1dce6b3,19490,78062
687ebd7d2b1e1475459cbe66a12329e7,1036,4136
688930b9d0e06ead9a6e43b878d5b335,2859,11208
68899f486f3a6015ca8607f540cc62ba,26858,99784
688c645ad207773f5c3e79a10705422c,11434,40546
688c6d406c789b8d71d03b466c72ce41,151594,595854
688f4e273beef132f0daafcf2996daaa,44581,168320
6896058e4bc0be46bdf566b587d6b21,6689,28318
68a423eea131656b1e2b909763d0fd31,5430,22390
68ac5704aefbe4f54e86b47976e55141,81,566
68b5cf1b10331dfa77c1f99ed297e3ca,6400,25182
68c61d42222863682296d88107d065f6,31312,141856
