Folder,Vertices Count,Faces Count
2ec9a7479a8ece30ebe23ea7d95f2a30,22109,72832
2ecbacde09270d49cbf57aaa2ef6598c,9857,32286
2ef03b91692d6dae5828087fef11ba9b,14101,59620
2ef61a1083304211d27be7764701cfe,27451,65180
2f03e5379f3e9b6857652684714945f,48829,192344
2f0ca88dc76e39a7ff1370452e3a0154,95000,258961
2f1001870f90e06bc48492b454f1615a,69269,259248
2f13fc44e7e06816a134736201a79843,11759,21729
2f2ed1fa349d50f3bb15a692385994d1,17132,60476
2f369806f69ba9cb55048eb8b7ed14b6,57320,222030
2f503625718536ad5d9d397842621b7,26947,90330
2f7cf2c2d170e3c936f37029483b3e41,52284,178225
2f839e1e2072a11be55e3ad998a1ecb4,37269,97156
2faa3cff00d98abdf5274507f44ab711,37847,149880
2faff2861e87020a4d9558e8f1b57178,64636,296309
2fb155f2d36541b5e3bdba9430565083,37908,141130
2fb5fe84c28b8b35cc02882a83047172,30124,78878
2fc27dad23406a2a7ae33d942430658c,21220,77208
2fc99d3fe3f1f3b3b5e3401710af905a,48382,189022
2fcec17ab09a42782a9eb0f146e94477,15857,52256
2fceea2bce91439ca26fdd1a1e470de9,25707,56431
2fe4a878e34bd3bab8013668e30e23b0,22753,79893
2fe7e3fc47dad6c7afe1d4530f4c6e24,105588,431436
30045ee0751d6ee88b3ab49d2e0e41ab,36401,68438
300c1f29d253f94a97e6e890ac2fb198,21037,75406
300f9c418d6ec9f6473f10e6caaeca56,13963,56604
301d1c48d321d29f5d2921c9c16f3c69,23354,85802
3026dc837dc5dd7a157e36ecb370d387,19665,44549
3027a9d3b70435416abce8cb03e7794,31465,113853
303bbfd0c5862496ec8ca19d7516cb42,54782,214506
3044f0bf0ab7fd8d476502dcb0dc5465,21546,66595
30456a19dc588d9461c6c61410fc904b,10094,17554
3045cc22be31372859139efcde1fedcb,21202,41672
306f684fa89eb73ee151bdef07e713a2,8493,30172
30774e3218da1f793eccc98914b46c47,40116,70292
30776fb35aa99150ee3dd0c47654345b,21595,83638
307e83044ed81f6c473f10e6caaeca56,24050,95286
3093f587c5660c7a473f10e6caaeca56,31196,120526
30964e51b5218487577fbd27130e143,17925,41470
30ad4418703c8cd2f1da888faee23fa4,121511,418413
30c2364393514c5b1c685cd768514e67,49522,98471
30c86c4764df9f795686045783681fbc,41002,161978
30d360f644e8cd472eff38f357a7b528,59572,227634
30e84a2b779b0e89473f10e6caaeca56,28210,112592
30e971ea6fceac68f5cb3ca022cf045c,10169,39260
30f0ba361010ea11e66cabd11ba41eae,16311,29215
30f4617775480bcce27281f3b76d1f5,43875,158958
30f4b931145acc98a3049d0dcf503cdf,66830,160913
30f96aa701d4e088becf71e2e014ff6f,10817,38294
30feb9f00597aa2a3781057335c8a2e8,84961,346116
31055873d40dc262c7477eb29831a699,166428,499118
3129657917191e101f0d59cde6139796,70600,228129
312cfe616ce515be5826faa473422ba6,59676,195826
312da43baca104262c98dffdf7adc4e3,24653,56098
3134927c492c39e241d7734b73edc062,26549,81526
31389308f2b032ddf09fb258eb4b1e60,30956,119230
31546074e22ec0b69ce1b0be9ab0ab75,14840,46373
3154c3dce06ae7e216abce8cb03e7794,37766,137459
316086c3587f9c07d4db32f454eb6c4e,9004,30244
3163c8037d5782365688db6590f826c8,56870,209634
318eaf9f125d8296541e8704b64e3884,23353,82712
31998170afc1a0b9d13bda570aea1f6d,7392,21230
31ae8e03d831a85cafe1d4530f4c6e24,12683,48354
31cfc24310109174b11647ffa4306609,29989,104520
32189802f3d95fa46c56ebce3aa49447,60695,226586
3220cc9f67cd763af63ee8a34069b7c5,41487,82304
3232d99c41dd949a8b257f8b62755068,44285,170992
323c9dc2a8911e146f2f07de403e98d8,40227,161672
324434f8eea2839bf63ee8a34069b7c5,23154,71523
325ce7d1af0e0621221f497d46720397,14647,24868
3261855155346979473f10e6caaeca56,28625,98058
3264f78bfc3bc58c9213ea6cb12e4e3c,14063,36368
32e6ee437b8fa3fb5e52943dcb52313c,28109,145834
32f458e413dfce699cf7b84b43bdd8f,98519,225941
3302dbdd74d978eeb1bb46d2556ba67d,15275,46059
330645ba272910524376d2685f42f96f,25510,93308
330a8f1243e7bf8b2ca8bf2993ca245b,17000,47159
33211aabfefa14603b05c2ad25b4380f,73759,251978
332ac5346c7d3c0f8e35db9103756ad5,27349,86437
3335fb305afa0494d3c820a40c219fa9,30248,99042
33395dcb83b43eee21e570d3da54bf9d,25372,80504
3339caa48a18e4c358db0ef36af1d3c5,17239,58440
3344ba7f18d9623d549733b112275285,35588,80598
335b3ad6f7a96bf251a95aaa6caba1d3,104082,360931
3363bde33b9abfbf7c5640de9da0cd4,45922,80203
3373140534463359fc82e75321e09f82,13531,33857
338eb8e836639e09f8f1f8fdb364ff3c,16935,68388
3397f15757f51279e55e3ad998a1ecb4,12848,34528
33ca3037b6dc96c1df7375fd56cdeb81,17025,49890
33ce4837f282443258c27e607f6e2d4c,32960,129086
33e897abe9e7df46a9aa61915b4add2d,14830,46296
33f95e59143938ddb490a9cf145bf702,26573,104910
34080e679c1ae08aca92a4cdad802b45,53511,140988
341b474e01e039af59139efcde1fedcb,80724,144058
34211d29d94cbd52b7c4f0665aafbacd,15281,61924
3428307ad66c58c53a0daf3e5400b95c,11817,27730
34412b56217de1112b12ea83455b0f44,14123,48908
344eb3613a1100634591011e8f7af9ba,21568,78766
3462d5da3654b52d4a47c09276b7f6b1,57427,159552
346917af7c9659e3814085552234c955,33611,114544
3469d3ab2d353da43a3afd30f2e86bd7,66814,183020
3476290a1220338ffa975bcfd21f6dfb,15632,55078
34762df3ff8961188bb11dbc05ffaa74,56244,201315
347ffb0b0761c6ba8514fc08fc0d2ea6,18833,40132
348fe55c1976b64c45aa033a20004998,16625,67508
34ab29cea66952f16f48edd113a40fce,36078,145194
34b507c24d9eab7f7eaeab1f0c9120b7,31616,58388
34d28083d9f0c31fa2e586b3e41e79ff,20909,56852
3500ccddade6926233307cdc293a210c,23725,42647
3506955660641ce61d693e0a12bd4ff3,57772,199788
350be6825c19fb14e0675251723e1e08,68592,269784
35155f8cacf6d72471fc7d1bbf34b979,28137,102144
354274e1c27653a318d9ca1acf6633f6,26974,68040
354c1c380911fd2f4fa6b747e2cb679,40919,157480
355e2c8d8d10e8227541c0a826e78e18,29482,102750
355e7a7bde7d43c1ace5721ccacba16,17911,53563
355e7ad1d5664421898b91227342b00c,22428,63284
3586f47af775e5158aa8c3cca6f13406,24294,83182
3587008282540864673ddeabdcc8c6e,25093,84490
3587079f3146273faf8b8a34d449f60b,65044,225663
358ddbe8b39125e9e81913b1de19c3f7,13665,32273
359841936db476cc8cf4cf458d5ff7b,22217,54559
35a32cbdfd9e7ba460ed0d611ab79ae0,42378,113361
35d1938e4ab14fa79ea5c205086e2a63,69631,273178
35d473527fa9bd8cbdb24a67dc08c308,16519,63886
35d8d94bdd379556a37f3fc191551700,21706,65148
35de0d0cc71179dc1a98dff5b6c5dec6,20343,67094
35e4f3bca48aad294361eef216dfeaa6,110260,461340
35f6b9780e173878a8c38723d07b122f,13421,55396
35fc22147c160f501636a25380d820df,56287,170506
360cc5c25fd6bf20ea50ea60f77ab4cb,38099,98316
36190ce6fe041e452d647b1c17442c93,50923,151037
361f3fa1f09d25f07a5533ecb7691f17,8616,33376
363ddd7ab72bd485be40bb45ea25a041,8418,29586
3645fce32715e0a4bda72093f9b5aa73,32912,57693
365af82203c96fbca92a4cdad802b45,18216,58742
3671b83524f48dc5801b0db1d49ea10c,52810,111290
368583768dbe789980360680c1602c7d,23336,76675
368c8d09c88404999be54f79e28fa49d,10244,16684
36a5117c64d8ca6ca10cf495b6dc4ef,77694,299776
36b211593bfa7c2f7f33a9b0659de0d7,12133,43668
36b23cc38786599285089a13cc567dbd,11600,33050
36b28d2fd1085c53b6581f6f0cdd370e,46159,145150
36ba5d46f034ec58236804c5ee26a2ab,12071,26474
36bc228a8722bf27473f10e6caaeca56,22289,88856
36c2770d00fdd0bdf1ee968c9039cc3,26035,101550
36c4d31969a8c1111a31578ee9a364cd,25481,96102
36cf21268838ce6011718baa6d4afc0b,24116,96816
36d0591781587d9fb1bb46d2556ba67d,78947,255718
36d0b6beaffc68ceafe1d4530f4c6e24,96914,376110
36f17730152ac28116abce8cb03e7794,30637,83912
36f8760e54a7a1835cb0db8915167503,54529,199324
36fe332c1b11696d51a95aaa6caba1d3,34394,65431
371c5e74c66d22d451973ec97171fea3,10240,23814
37249c6f16b203de2e877e82c90c24d,24159,99570
372b1a139379f5198e42313717d27982,20904,70340
372ceb40210589f8f500cc506a763c18,24152,87478
373cf6c8f79376482d7d789814cae761,11945,46534
373ddcf15e21eacc3cb72b063dc95295,16291,64260
3759a08d740859cdafe1d4530f4c6e24,34860,122134
3776e4d1e2587fd3253c03b7df20edd5,14304,45056
37887931377037621f71e734a2d317fb,39795,96068
37954fb8bb9a7e351076d1567fc9aa51,26711,73036
37a049a9e32c17b2afe1d4530f4c6e24,58265,229276
37a75534a7a006ffbda733a39f84326d,12950,52744
37a7f79b9eeb5096b11647ffa4306609,22490,89412
37ad66d0433beb633df8f4ac45647158,19976,51451
37c5ac3d5b34761add75f724c0ccbe00,54694,193380
37e781aa8ae8933a61c6c61410fc904b,21088,78702
37e8db361d61971b184a07a6c7fa882a,111565,289394
37f9b2735bc9e80eeebdc06b146e1752,41811,147978
37fb762e57f343a7aaafd94b9f216ef6,21831,48899
3804a264b503d5812e40b8f7ac380eb5,20489,79796
380e0c29c9ea00e9ce158c6cc0278580,19510,78202
381332377d8aff57573c99f10261e25a,185656,657697
381bf84829066031a134736201a79843,15254,31976
382496958e58e9a0658e57fd275f6bed,60877,199716
3831ed7bc22100f7c3c8fbe62717803d,42764,169998
38326e6ede45e5ab7b1fe308bc94d4e0,13838,49064
38334022b922a9d4e7540f431cab4686,52465,192138
383a4d1ee8022e9a61fd7e090d4d0d45,82312,297628
383f8d508b6f25f565d21723f535417,66001,231116
3844e637bc560e6298a55e96872d31f,30691,84433
385d82108ff7ee1be2720e351c87b6fe,21587,77588
385f12fba67e43ada9fe1734a6086750,15904,45280
3870022ab97149605697f65a2d559457,18092,38099
389cc4b8b1e28d1770905bc56bbeab9f,94970,373006
38b2bb3bf698f38ac2920de4c5efc2ee,44746,166206
38b80589a780fc3af63ee8a34069b7c5,8667,20451
38ddc240001c3bd147a34c33abd32f7e,126867,426537
38e30aa86d7bd4e0574fbf5e869a42b6,13329,24674
38f323fd119d14ed2a9eb0f146e94477,37147,111807
38f403b915d950d3ce8f4a5eeb103d2,21598,69997
38f9aa4c68327bec760191d847b7480,76445,287646
3905d1dcfd5e702333d445f141c62a67,43672,125507
39201299cf83ec2577763486d77d1cb,103675,404162
39279457a4bc87285e717a211c863fc6,18590,62220
395d86efa3a1a55a49ddf31673a8d73d,16630,67474
3973846825fc4d857cb2a55fa21392b7,23309,91314
3975b2350688e38c65552c4ac8607d25,8947,30432
397d2e2b3e0988a2d3901a534bc610d8,46505,89405
3980afb8f986988daf285e0d3f56d074,28011,90678
398a791990b106dda5a4c80d90b70728,36062,120433
39957ba700c2461d6b6786771012aae1,25034,81193
39b307361b650db073a425eed3ac7a0b,96160,209860
39cb477c0a03aa1c3ab1417a5ca1ff4,19097,28718
39d161909e94d99e61b9ff60b1be412,46861,154210
39e10c5d24fee4a6311f5d9a1681aa3b,72077,274418
39ec376b0df877986483e7894702b192,25225,91586
3a0c0927ed24090355f11dda63ed3832,20861,70010
3a3d23c4d325252aaaafd94b9f216ef6,17773,40364
3a3f3ee1eb027cdca413908c0e169330,16993,30096
3a46c9b9e8b18d6a61c6c61410fc904b,32309,122614
3a48188e012364f8921cb81cb1632a5e,38982,149332
3a5357aba2201fb03f823401cb5b3c88,17645,55453
3a5ce33bac316d8f6379c5e421c1d27,57320,184912
3a6a1feb338c884a8079d5a13e411210,26031,103024
3a735f1a5fe8906cab0fd77f2e9aa584,38971,148066
3a7e096d05d688548413778731d6cd28,15268,59274
3a98adfdc309cca9cec94038e2141ac1,76371,301494
3aa2614f69105d0f31780fdd33037c9d,51855,99123
3ab98667cabf774e3343f5fadc4a2136,38886,152880
3ac08e66bd7da4c35da01f298003d56,44423,117063
3ac664a7486a0bdff200a72c9245aee7,17966,64461
3ada93d04b72256df63ee8a34069b7c5,10846,22752
3ae62dd54a2dd59ad7d2e5d7d40456b9,20300,69552
3af1559045965b6f1f1bf16cb0b58c6d,23607,74041
3b1ad5c98cd92726b60a292fcb118b54,45652,156574
3b2e74068fee2458dd1e15301c83686f,20943,72714
3b3a3b0d9082236cba77eb053523da42,10657,31536
3b41ffcb4bec60cc21a66e8dfcce514a,51778,207826
3b56b3bd4f874de23781057335c8a2e8,72362,252250
3b578ddeae9eeb9ffb8de648691848ea,56313,209296
3b800720bd8d41657810f4dc287137e0,45600,189954
3b95f46c0133167b80e98029b8cda1b,8888,21964
3ba5bce1b29f0be725f689444c7effe2,16460,62494
3bb3b6b85e4e42873680ae1a67758160,46284,118619
3bd66fc2782bd2019766e05e7d6c9088,6915,12762
3bf15c48eb9110d16abce8cb03e7794,19437,61309
3bfa196d1b48f1e0c5dccef20baf829a,8418,24261
3c02c18d64d3f13b8c988ea512260358,75547,219137
3c059c7851eafc192a9eb0f146e94477,44782,172640
3c103561d9a29ae7ddacb20b6a591772,25887,87756
3c1ecfc2dc88c1919214bcda3ade39f4,21884,73493
3c310afdf363201cefe5f291bc2f5fd0,11323,42187
3c685bf24a135262e88791d6267b8a1a,56348,214592
3c6d7c6ce950917b3a93df79ef2b80ef,43059,135914
3c97b002e510db11e23d60a1b706b44f,39599,151254
3ca3c91dae8d2cbdf56f8ea3d9016e55,21173,79088
3cad25b218e0cd506436916a86a90ed7,78440,256186
3cd83324de4a2fecbecf71e2e014ff6f,21776,76091
3cdb021c923034c68bb386c7dede359e,31708,105686
3d0308da43d52e3ef56f8ea3d9016e55,20028,75778
3d2fbd9bfdfe08573a93df79ef2b80ef,36882,131584
3d358a98f90e8b4d5b1edf5d4f643136,13747,31438
3d3a1207dac28b9340d2ba94749368ce,126357,473630
3d681ed2a7eef0df28f46021c78a3723,15863,28323
3d693af6fbae47f9cfb661f69a0dfbbd,80995,297694
3d6e798bed67ab81f00cd8c386c592fe,24933,75490
3d81e36e5252c8f0becf71e2e014ff6f,40070,143928
3d85915d8726cc1845aa033a20004998,26276,103915
3da0d2ecb594ceae348b30181b0729b3,7362,29334
3dab4ef100f906c2bda733a39f84326d,10870,40809
3db034e1e5651f6e6a2345809e2bb169,77045,315932
3db560d20e40c3b835ac1a825225d411,20589,53400
3dd52c850785a6ebbaf1745483a8b34a,19546,46678
3ddda21d4496fbc693680c5a9a367b4a,46663,185268
3dddc113e114b64a63b716db3275cef8,19614,34665
3df6230b2382ec12473f10e6caaeca56,16246,64176
3e2c3cb4f4c65b9cde9d4070fcdfa604,30081,106270
3e36e7b04fbd55a0f691b4bfa2a7ff4e,52831,196829
3e37a76f38d057cd3f823401cb5b3c88,22926,93012
3e7884501c806601b9fbf66e2446b0a9,12972,44104
3e823f89c611fe57a413908c0e169330,17500,31860
3ea2b72ba08a2e8097df6383472cc5b6,58156,160555
3ea68e00dff2847f1f0fdc8ac183f8b,27538,110018
3ea856c52fbb213fe151fba1241f1efa,22231,76082
3ead00eade22d0aeb376886260eb15c1,25683,87416
3eb545f745d827752e4d5bd853781216,16081,38929
3ec7f0347638f7a891eea2fc80d4a25f,12293,21817
3ed07ff8b46b2bdcb1bb46d2556ba67d,14595,33687
3ed25ebb78e48a84ca92a4cdad802b45,31585,91512
3ed487192c098a36811090af72684c2a,12830,55340
3ef041182cc1d037a9d3767c58267708,31015,100279
3ef0d561be7aeb3080275d4a88484513,44616,138712
3ef364afe692557edd344a2b29517bb,43192,119802
3ef7cfbc172840b2393bf61b30c528bb,146604,559837
3efdb762f2663a014c9dc258dd1682ab,65155,240198
3f16d6ac013aa946977e464a4b82757d,47061,182368
3f18c23d7628966848368c1a2f71c5f3,41391,146926
3f6e9baa4657276f97df6383472cc5b6,67312,144385
3f702ea027037a5c4d18baf048fb19eb,56047,173314
3fefe1e60f5683db247a5be450795511,29229,83569
3ff887eaebf0bc7e9d2b99af43da16b3,12501,44158
3ffd5155eaeab76bb17445a1c29f6d34,12407,27272
4024c9fccd9fce80bda733a39f84326d,12146,46673
4026bb045c2cfc669f4536d76626fb35,18567,48388
402d1624e1c28422383a5be3771c595c,14953,62148
40313368870df2c0df59ad08996c77e8,49427,139703
4036332be89511e31141a7d4d06dc13,35494,125376
405cb7dcad3d6f2f65af93d4326737fe,78384,186768
406ff3d73672bb2b21669bcdba443569,18903,53972
40953c3fd24e9d65ecf689885b7c1e59,13383,21309
40a30a8e56fa4a6c7b48e36e31209b9,23582,94994
40b272e537fae1418277d1ad96e14e9a,39302,150813
40c05e511efd3fa96945ae93118ea9d6,40996,64617
40c2b97577b43161aaafd94b9f216ef6,20574,77727
40e51788da97a9c7212ff4933c4abe56,18838,39232
40e7559b88089f4ba7fd25564c2e888e,12816,32731
40f0bac5bcb4f8686ff5dbbe822945fd,28096,92050
40f160e49a6d0b3b3e483abd80a2f41,24533,86050
40f2f3962e360a3c16abce8cb03e7794,31034,71740
41175e2053fb636852e23117ce8d150e,40206,140249
411d95c06a7e9456b3b0f00a15b90e0a,54761,207552
413fcc9afd53136a16abce8cb03e7794,19966,68201
4145debb6cf68ec0afe1d4530f4c6e24,69096,239454
414ae320397821af8bf92e87e504146a,31316,70801
415c24869f57fec9d9e74b7f1cf9cf3c,44515,119760
41a6deadd39b4c754d0f9a1ef5f184fe,67005,239716
41b4832983f44aa3a7fd25564c2e888e,48953,142659
41bd68dd23107cc4b0aa56928723eca5,41544,122743
41c5c3955dc6525a402257734064a917,30727,93840
41d317b520eec9d38d3d01fa03326bb0,26795,105044
41d9a381c12ee3e2b7863a3a9a8d5d0d,21128,64436
41f087af6d5af9e1c05a03162270a7ea,8533,14249
420519a0f7390564f500cc506a763c18,59867,229540
420d1b7af7ceaad59ad3ae277a5ccc98,27866,100786
4212ae43231ba858b1bb46d2556ba67d,13621,49282
42134787c805fffe1ab9df4be75138d0,8278,15956
42147d774e08199564c7d8ebbbb68f5,16125,49628
4235a8f0f7b92ebdbfea8bc24170a935,18717,61730
4244e025c4a5de67ad411f846a866947,6622,23270
425431f166ea35bdbfed25440ee4185e,32435,97933
425ba801e904cb50f3aaed7e86215c7b,86603,324442
425db95a3377f4d6e62a01eefce42a80,10577,28412
4270f4f3372a1b24546b7395fb17f97e,12808,44646
4271d0c8cdad6a84e572d3df5e4fc85f,24343,54905
42ad4b456bb964e1d57c4849288ce494,30381,58976
42af1d5d3b2524003e241901f2025878,14670,27462
42ca4f6a7d7a39712a9eb0f146e94477,38598,126610
42ccff0d88276152e341b5704aa568bd,15060,33326
42d960259838027461c806d3425b088d,9357,20470
42dae5b435c27851b11647ffa4306609,14557,54804
42e6ce03b361102ab86e0633bb69faea,16606,57736
42eb287e220fd02c2e466666025c187,52476,181824
42f45d024ab3309eff673973a435017f,22123,92220
430941674faedcff6436916a86a90ed7,25285,76665
431ca41fdf0897c628ccbb4eb8965b05,98897,313100
432efbe7784cba3ba65b1575070b0b4a,24688,93881
43319fbb378083669d5b1db3ffcc1210,96468,348933
433481aa8cde9b692e3dd7c278f108dd,87751,211303
43553b5efc2674cee4b68d3b17c43658,15925,27323
4359a0878f823f5b96e24f86f1144c52,36090,94352
435d3d83b7511e39f44e15caa8fd94b4,31551,112622
437f3ed08c32f2b9092ea6b09901598,24467,95196
43874d4b5154b6a0e3a6d6259addf247,102347,411490
43a723b6845f6f90b1eebe42821a51d7,48440,106796
43be650d6fd7468fd9952f9e00a53f0e,50931,202510
43cb6a878cf18fd92a9eb0f146e94477,24005,67478
43e48813760ad55875c67b3b1e763fcf,16774,53040
43fc65dfe952a7f4cf6923c08156107b,23035,82637
44108b58784ea6a1b5c12c7484d0ec31,34504,132920
4415ef6ca1d9a6a3ed734d5df4ac741,22935,66909
441d0b3f687e3721fed6082009db27d,32332,136504
444829c02bec2ede60d2daa56695faba,20355,40875
445185842d893b6978fe949fc1419876,32822,117310
44559a87bc7a0bb3121f82ae456ac81,101802,371406
4458ed2a746e61a3b11647ffa4306609,39174,141096
4471c286051d2bb94da8bffed051ff6a,93831,360062
4489a777dd90ebcce28605e174815eef,33934,71748
448efa9c287dac40a1523482d6af89d8,15954,58544
4493638824352150940e51eee9dd2409,38476,130916
44bd1920adb5fdbb473f10e6caaeca56,15722,61722
44c278891ddcab2dc0e3666c7d0ec7d0,25566,71340
44c7a7a13fdc673abda72093f9b5aa73,21858,80952
44cc90939a67b72c71778fcae3da6f00,23179,59018
44eb9496921072b6e5f9082491d52810,29027,89636
44f30f4c65c3142a16abce8cb03e7794,26712,107236
44f4bebe8b14badf314b3b3dfd6337f4,8792,29400
4510559f5587f601147d1b898220921a,107854,295555
45186c083231f2207b5338996083748c,8458,35790
45189b11f0524a85e921d7ca67acd2a,47713,170793
453164c9199ebec7e80b7eb39c475065,45391,156228
45563d97886d68eb12d484f58f506441,24841,61329
45673b0840de7daefe5083d20d7b5c42,18933,48857
4571e0fbe9cfb5f8fd52c8b6dd37752d,34880,127940
45738568b9c0eb2ce2915d41189be12c,28796,100570
45745eab59d4ed09e9415adaaf77fdbf,48616,190362
457ef8db81db726909e2381adbddb4b,22957,99726
45953aa831508fb51e0d92ae9d1b10cb,26742,50455
45bbe9d4f12433cf4f2af69a26c97402,30450,97039
45c88ab8a670797a134736201a79843,45561,88421
45d4fae3d107296728e9ca8e8fb04e0a,48985,79848
45d94dee6634efd516abce8cb03e7794,31592,80158
45e69263902d77304dde7b6e74a2cede,16997,58687
45e9059c3ac5825661c6c61410fc904b,32284,118178
45f0ea3cd0df8624e341b5704aa568bd,23770,50270
45ff3c9bc849f2e33a2844e8778fdc6,33462,85476
460f7950d804d4564d7ac55d461d1984,10099,32968
4618489fc34c3367323a23bddac1281c,10029,33475
46726bf3daab9d14b1bb46d2556ba67d,38287,142659
468780ef4ace9a422e877e82c90c24d,61525,213618
468be6b80d1c7dd655ac255cda83e91,44948,121417
46a71fe0e651986fcfd826dd468a5497,34445,138754
46adf74e07a86c55e370ad7734071a37,31682,124922
46befc634315de3f1ccbd9e5bb82dd04,75755,297600
46c504c9760fcf0e7540f431cab4686,73910,317242
470f53291d23cf0abecf71e2e014ff6f,26151,97966
470fc68779da0f923d68b6d025852738,7290,19190
471673f3f062abd473f10e6caaeca56,25118,74014
472f62cb87c3f1606e04fb225ca92772,40707,143458
473dd606c5ef340638805e546aa28d99,47569,81403
47638c9573ee7ba3d8a1849b0098a5e7,17527,69100
476a54545e873ddf6cfecb6c9c824fc6,12822,50786
47716b1acaae5b8083653a771e25099b,27509,109088
4773cf28df771861b112e5ac235c21b7,15269,29351
47748464909a5af473f10e6caaeca56,25161,89159
477ffb061f40e10e148f8c864a546424,14408,28682
479f89af38e88bc9715e04edb8af9c53,29563,88591
47a0e5448c4a3bcbb1bb46d2556ba67d,15614,49142
47aa50eef6b59ddbc552d162ae439d98,22177,61265
47fcc0e1aee36584b1bb46d2556ba67d,22717,68509
48071634bdeb66e271a126804ae24042,9688,44980
481999bad4bfe8bd3dc7f272b20d8426,10842,30048
481c55b1fa36f6c7d834dead2eb68d68,17372,54093
4822076e48b366371f0d59cde6139796,18029,37953
48260abd4ff73f99473f10e6caaeca56,20202,51926
4836466e85175a462c4cef95ae3d6c50,15578,49997
4849c61634fe3023fbeef84a1ff2df7f,23008,46000
4856ef1e80d356d111f983eb293b51a,43269,114848
485df8eb9c410c132a9eb0f146e94477,35728,111749
48723bca810f80cf7c84d27684eb86f7,70784,231033
487ccd6e9af920e7a7fd25564c2e888e,13312,50832
48862b67f5932cd4473f10e6caaeca56,15022,53206
48863925f0e70aafdf8e4da0a37cb43e,24617,93356
488e4530f2b157c2e877e82c90c24d,13338,46062
488fc8215ab4e5e02edf5935f10637d1,32539,128008
48aaa1fcf8da645c68925c742a212a74,24220,87524
48debbfd63725a743978555bf44cfc9a,64545,172311
48f5446e6ac9c1b51f1446551412bde4,51138,181503
490812763fa965b8473f10e6caaeca56,15124,47005
491653e537f1a701697b84068abf146c,23691,50364
491df319c52dccdafb5c1b0f759e2bc1,18319,50734
492a339ce5da3fe8e4b68d3b17c43658,17139,30537
492f36ac59d2d3eb450d7227edc25975,36010,79835
494e45d11299de95c571e4850ce1413,9248,33206
49888b45d4bf55a530855e8db75dec30,20795,63518
498b7c799350d1f7c4acded0fc8a9118,52115,113526
498e4295b3aeca9fefddc097534e4553,20256,41257
49930a07ed003273fbeda5389ab05f5f,24637,87296
49997c6f094c0f5e785c95dc3e37946,29836,73694
49a114b29a54300e51a95aaa6caba1d3,95037,328013
49a93fdbcaa0302ae434963ea517a487,27879,95318
49b67421f1aecb54619e733243629008,67287,228340
49d6a631f23a324cde361784b4e1f04,31126,105381
49da37115bf906a7548ac25911d2130a,23108,79836
49defa8dd73d03f1a7fd25564c2e888e,38524,156208
49e4cffd7736c34362b21e1bf23b9ba8,12587,22675
49e8bd4cf55ea566d97f019cb91636fd,48112,157227
49f3932e6fe0828951cc889a6330ab15,27610,105899
4a1b48e1b53cb6547a3295b198e908bf,19023,67892
4a23138e9dc20916147f7a82b2d95068,49150,139813
4a30d2147d0e27d13ded1857c15b5b6,20257,61576
4a423ae9a28afe3588cf40718544e7cc,36230,137186
4a536a6a685e08ea678026e3eac5bb0a,26632,119754
4a5bd025a2500b3b3967c36b4916b4de,62652,217042
4a6dea7ffa04531cf63ee8a34069b7c5,24694,60443
4a8aaa19c413328d2557e2b5350c7e1f,37107,110452
4aa7fc4a0c08be8c962283973ea6bbeb,40650,156211
4ac021653126a29e98618a1ba17f086b,21042,78574
4acc28685ab111b672601793664460d,22738,75154
4af41048861594b4897e805df74453bf,22739,74300
4af44c67c14a477661c6c61410fc904b,25233,75790
4b092065568af127d64c207b9313bbaf,57814,201300
4b1227b5dbf1cad92e877e82c90c24d,12440,33808
4b339f645507508aa83aa2c84a424148,27086,108254
4b67e004d83d62bca1aea50fbc4b17d,57101,227078
4b6e6fa36c1e6f865cb51d79fcf5dad4,97893,368402
4b7b3b54dc04df53c19f1e8ed99ac2fa,31751,116756
4b7f9ec47ede386222f104fd8dca95f6,27814,76438
4b841ea5b31090fe2bc9f17412005422,25905,75920
4b94cdc9c703d00fef3ecc8551d2c1fa,46175,174242
4baaabaced0c9e0ac0e3666c7d0ec7d0,34343,130052
4bb61e5a72bea4506ca2b6e5474aad11,17784,67786
4bb89ac11d478c0a71fc473170b0a51b,33842,118672
4bdcae58e18e4c94c1bbb501b1d87871,43198,88968
4c1504f3463445dbbda733a39f84326d,18296,74256
4c2412cf0f720bb9618e9d35559b7aa,19379,73154
4c2c33070c6597ca9004afc0d5dfd164,50038,193950
4c36e3b0210fb9e899232e04f9a28249,44102,170378
4c3b9ecbafc80b9cd485372bb746f3c7,18598,62701
4c3fe644e76bb94fb3cf5236f651a8e6,22319,40830
4c427f14f21f128ffa38d2670ab5169c,17378,53396
4c456e47a09ec8c96c13d41607812b45,30580,53847
4c53afe560e36d8380ba2a9340bf2d77,9875,29496
4c60f32b6efdc7217dfb1ee6a4b12bf8,11512,38373
4c6aa3e7a8130295b528c0abff96f586,24904,68088
4c8280d581df259716abce8cb03e7794,18833,49450
4cabd6d81c0a9e8c6436916a86a90ed7,24171,90294
4cce557de0c31a0e70a43c2d978e502e,31634,58156
4cecc9df9c777804816bd8f64e08b2bc,17297,32715
4ceeed48d1a48d4ce09e4fc69d1a2697,28189,108542
4d0115d72892d27531780fdd33037c9d,22774,54654
4d12d72baa7641a1d1debe6139d9c454,25583,53656
4d1dc1ad555807559b0a29632c8d0005,21020,81254
4d22bfe3097f63236436916a86a90ed7,36525,136380
